Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
4,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
5,3,0,0,0,3,1,3,0,1,0,0,0,0,0,0,0,0.0,0.0
6,4,1,0,0,4,1,4,1,1,0,0,0,0,0,0,0,0.0,0.0
7,5,1,0,0,5,1,5,1,1,0,0,0,0,0,0,0,0.0,0.0
8,6,1,0,1,5,0,5,1,0,0,1,0,0,0,0,0,0.0,0.0
9,6,1,0,1,5,0,5,1,0,0,1,0,0,0,0,0,0.0,0.0
10,6,2,0,1,5,0,5,2,0,0,1,0,0,0,0,0,0.0,0.0
11,6,2,0,1,5,1,5,2,1,0,1,0,0,0,0,0,0.0,0.0
12,6,3,0,1,5,1,5,3,1,0,1,0,0,0,0,0,0.0,0.0
13,8,3,0,1,7,1,7,3,1,0,1,0,0,0,0,0,0.0,0.0
14,11,3,0,1,10,1,10,3,1,0,1,0,0,0,0,0,0.01,0.0
15,13,4,0,1,12,1,12,4,1,0,1,0,0,0,0,0,0.01,0.0
16,18,4,0,1,17,1,17,4,1,0,1,0,0,0,0,0,0.01,0.0
17,21,4,0,2,19,2,19,4,2,0,2,0,0,0,0,0,0.01,0.0
18,30,5,0,2,28,2,28,5,2,0,2,0,0,0,0,0,0.01,0.0
19,34,5,0,2,32,2,30,5,2,0,2,2,0,0,0,0,0.02,0.0
20,49,7,0,3,46,2,42,6,2,0,3,4,1,0,0,0,0.02,0.0
21,69,9,0,5,64,4,59,8,4,0,5,5,1,0,0,0,0.03,0.0
22,90,13,0,5,85,4,77,12,4,0,5,8,1,0,0,0,0.04,0.0
23,96,18,0,7,89,4,81,17,4,0,6,8,1,0,0,1,0.04,0.0
24,102,23,0,9,93,8,85,22,8,0,8,8,1,0,0,1,0.05,0.0
25,114,27,1,14,99,8,90,26,8,1,12,9,1,0,0,2,0.05,0.01
26,124,35,1,17,106,6,97,33,6,1,14,9,2,0,0,3,0.05,0.01
27,135,39,2,21,112,9,96,35,8,2,18,16,4,1,0,3,0.06,0.01
28,145,48,2,29,114,12,98,42,11,2,24,16,6,1,0,5,0.06,0.01
29,154,59,2,36,116,13,99,53,12,2,29,17,6,1,0,7,0.06,0.01
30,203,61,2,46,155,11,135,55,10,2,38,20,6,1,0,8,0.08,0.01
31,250,76,2,56,192,13,169,67,12,2,46,23,9,1,0,10,0.1,0.01
32,324,88,2,69,253,16,224,77,16,2,57,29,11,0,0,12,0.13,0.01
33,397,98,2,78,317,19,283,86,19,2,65,34,12,0,0,13,0.16,0.01
34,506,119,2,94,410,18,352,105,17,2,78,58,14,1,0,16,0.2,0.0
35,599,138,2,106,491,26,418,122,24,2,89,73,16,2,0,17,0.25,0.0
36,697,175,2,124,571,33,490,151,30,2,103,81,24,3,0,21,0.29,0.0
37,811,206,3,133,675,40,549,178,35,3,112,126,28,5,0,21,0.34,0.0
38,951,251,3,147,801,49,636,216,42,3,123,165,35,7,0,24,0.4,0.0
39,1071,294,3,171,897,66,690,251,58,3,144,207,43,8,0,27,0.45,0.0
40,1182,344,3,208,971,88,722,292,76,3,177,249,52,12,0,31,0.49,0.0
41,1306,402,3,251,1052,92,756,334,80,3,214,296,68,12,0,37,0.53,0.0
42,1421,473,3,300,1118,102,764,386,81,3,250,354,87,21,0,50,0.56,0.0
43,1533,529,3,370,1160,117,752,424,91,3,302,408,105,26,0,68,0.58,0.0
44,1636,590,5,441,1190,121,731,469,85,5,354,459,121,36,0,87,0.59,0.0
45,1719,660,6,531,1182,121,705,505,82,6,418,477,155,39,0,113,0.59,0.0
46,1766,721,6,638,1122,130,631,542,79,6,503,491,179,51,0,135,0.56,0.0
47,1829,794,8,732,1089,131,567,576,76,7,566,522,218,55,1,166,0.54,0.0
48,1873,849,10,839,1024,128,504,604,70,9,646,520,245,58,1,193,0.51,0.01
49,1908,914,10,963,935,123,413,634,66,9,728,522,280,57,1,235,0.47,0.01
50,1929,977,11,1058,860,122,362,665,63,10,781,498,312,59,1,277,0.43,0.01
51,1945,1011,15,1170,760,108,313,680,58,12,842,447,331,50,3,328,0.38,0.01
52,1957,1046,15,1271,671,103,263,689,53,12,896,408,357,50,3,375,0.34,0.01
53,1964,1066,15,1371,578,88,225,695,42,12,941,353,371,46,3,430,0.29,0.01
54,1969,1098,15,1466,488,69,183,703,31,12,986,305,395,38,3,480,0.24,0.01
55,1970,1121,17,1536,417,57,155,711,24,12,1020,262,410,33,5,516,0.21,0.01
56,1972,1142,17,1613,342,47,118,721,20,12,1058,224,421,27,5,555,0.17,0.01
57,1977,1156,18,1668,291,41,103,724,16,13,1081,188,432,25,5,587,0.15,0.01
58,1978,1166,18,1735,225,35,84,727,15,13,1101,141,439,20,5,634,0.11,0.01
59,1981,1173,19,1781,181,31,70,732,14,13,1116,111,441,17,6,665,0.09,0.01
60,1982,1182,20,1828,134,27,49,735,11,13,1139,85,447,16,7,689,0.07,0.01
61,1983,1184,21,1874,88,16,35,736,6,13,1155,53,448,10,8,719,0.04,0.01
62,1983,1187,21,1894,68,15,30,738,6,13,1161,38,449,9,8,733,0.03,0.01
63,1984,1189,22,1908,54,11,22,739,4,14,1167,32,450,7,8,741,0.03,0.01
64,1985,1190,22,1920,43,10,16,739,3,14,1173,27,451,7,8,747,0.02,0.01
65,1985,1192,22,1933,30,6,12,740,2,14,1177,18,452,4,8,756,0.01,0.01
66,1985,1193,22,1943,20,5,7,741,1,14,1181,13,452,4,8,762,0.01,0.01
67,1986,1193,24,1946,16,2,6,741,0,15,1182,10,452,2,9,764,0.01,0.01
68,1986,1193,24,1950,12,3,5,741,0,15,1183,7,452,3,9,767,0.01,0.01
69,1986,1195,24,1951,11,4,5,741,0,15,1183,6,454,4,9,768,0.01,0.01
70,1986,1196,24,1956,6,3,2,741,0,15,1186,4,455,3,9,770,0.0,0.01
71,1986,1196,24,1957,5,3,1,741,0,15,1187,4,455,3,9,770,0.0,0.01
72,1986,1196,24,1958,4,2,1,741,0,15,1187,3,455,2,9,771,0.0,0.01
73,1986,1197,24,1958,4,2,1,741,0,15,1187,3,456,2,9,771,0.0,0.01
74,1986,1197,24,1959,3,2,1,741,0,15,1188,2,456,2,9,771,0.0,0.01
75,1986,1197,25,1959,2,1,1,741,0,15,1188,1,456,1,10,771,0.0,0.01
76,1986,1197,25,1960,1,0,1,741,0,15,1188,0,456,0,10,772,0.0,0.01
77,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
78,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
79,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
80,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
81,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
82,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
83,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
84,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
85,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
86,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
87,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
88,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
89,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
90,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
91,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
92,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
93,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
94,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
95,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
96,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
97,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
98,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
99,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
100,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
101,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
102,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
103,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
104,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
105,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
106,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
107,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
108,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
109,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
110,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
111,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
112,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
113,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
114,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
115,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
116,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
117,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
118,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
119,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
120,1986,1197,25,1961,0,0,0,741,0,15,1189,0,456,0,10,772,0.0,0.01
