Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
3,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.0,0.0
4,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.0,0.0
5,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.0,0.0
6,2,1,0,0,2,1,2,1,1,0,0,0,0,0,0,0,0.0,0.0
7,3,1,0,0,3,1,3,1,1,0,0,0,0,0,0,0,0.0,0.0
8,9,2,1,0,8,0,8,2,0,1,0,0,0,0,0,0,0.0,0.11
9,12,3,1,0,11,0,11,3,0,1,0,0,0,0,0,0,0.01,0.08
10,13,3,1,0,12,0,12,3,0,1,0,0,0,0,0,0,0.01,0.08
11,14,4,1,0,13,0,11,4,0,1,0,2,0,0,0,0,0.01,0.07
12,18,4,1,0,17,0,14,4,0,1,0,3,0,0,0,0,0.01,0.06
13,22,4,1,1,20,0,17,4,0,1,1,3,0,0,0,0,0.01,0.05
14,26,4,1,2,23,0,20,4,0,1,2,3,0,0,0,0,0.01,0.04
15,31,6,1,3,27,0,19,6,0,1,3,8,0,0,0,0,0.01,0.03
16,37,6,1,3,33,1,24,6,0,1,3,9,0,1,0,0,0.02,0.03
17,49,9,1,3,45,3,32,8,2,1,3,13,1,1,0,0,0.02,0.02
18,61,14,1,5,55,4,41,12,3,1,3,14,2,1,0,2,0.03,0.02
19,70,16,1,11,58,4,43,13,3,1,9,15,3,1,0,2,0.03,0.01
20,76,20,1,13,62,4,44,16,3,1,11,18,4,1,0,2,0.03,0.01
21,83,23,2,15,66,5,48,19,4,1,11,18,4,1,1,4,0.03,0.02
22,96,25,2,16,78,6,49,20,5,1,11,29,5,1,1,5,0.04,0.02
23,105,27,2,24,79,4,54,22,3,1,17,25,5,1,1,7,0.04,0.02
24,117,30,2,27,88,4,61,24,3,1,20,27,6,1,1,7,0.04,0.02
25,132,33,2,32,98,5,64,26,4,1,24,34,7,1,1,8,0.05,0.02
26,147,38,2,39,106,5,69,30,4,1,29,37,8,1,1,10,0.05,0.01
27,166,41,2,46,118,5,74,32,4,1,35,44,9,1,1,11,0.06,0.01
28,179,47,2,51,126,8,78,36,7,1,39,48,11,1,1,12,0.06,0.01
29,193,57,2,60,131,9,83,43,8,1,44,48,14,1,1,16,0.07,0.01
30,209,63,2,72,135,12,87,49,9,1,52,48,14,3,1,20,0.07,0.01
31,236,72,2,80,154,10,98,54,8,1,56,56,18,2,1,24,0.08,0.01
32,258,77,2,90,166,14,105,59,10,1,62,61,18,4,1,28,0.08,0.01
33,325,90,2,101,222,17,143,64,11,1,70,79,26,6,1,31,0.11,0.01
34,410,107,2,111,297,16,180,75,10,1,77,117,32,6,1,34,0.15,0.0
35,515,121,2,132,381,16,228,84,11,1,92,153,37,5,1,40,0.19,0.0
36,607,141,2,142,463,23,280,98,16,1,99,183,43,7,1,43,0.23,0.0
37,724,164,2,156,566,35,341,107,22,1,108,225,57,13,1,48,0.28,0.0
38,841,208,3,171,667,44,384,132,30,1,117,283,76,14,2,54,0.33,0.0
39,977,248,3,184,790,69,456,162,41,1,125,334,86,28,2,59,0.4,0.0
40,1135,310,3,209,923,79,519,197,46,1,136,404,113,33,2,73,0.46,0.0
41,1285,363,3,239,1043,93,579,227,57,1,152,464,136,36,2,87,0.52,0.0
42,1429,431,3,271,1155,104,635,264,64,1,172,520,167,40,2,99,0.58,0.0
43,1555,497,3,318,1234,113,660,300,71,1,201,574,197,42,2,117,0.62,0.0
44,1652,565,4,387,1261,124,672,336,78,1,239,589,229,46,3,148,0.63,0.0
45,1747,620,4,466,1277,130,673,368,77,1,286,604,252,53,3,180,0.64,0.0
46,1816,683,5,544,1267,139,659,397,82,1,333,608,286,57,4,211,0.63,0.0
47,1865,759,5,641,1219,158,635,441,90,1,384,584,318,68,4,257,0.61,0.0
48,1911,830,5,766,1140,152,596,478,85,1,451,544,352,67,4,315,0.57,0.0
49,1930,893,5,870,1055,152,539,510,80,1,519,516,383,72,4,351,0.53,0.0
50,1947,945,5,996,946,151,465,533,80,1,588,481,412,71,4,408,0.47,0.0
51,1955,993,6,1121,828,140,403,557,71,2,657,425,436,69,4,464,0.41,0.0
52,1968,1037,8,1244,716,133,334,574,67,2,721,382,463,66,6,523,0.36,0.0
53,1974,1066,8,1369,597,115,270,586,55,2,789,327,480,60,6,580,0.3,0.0
54,1978,1095,10,1474,494,102,216,598,44,3,846,278,497,58,7,628,0.25,0.01
55,1983,1110,12,1563,408,78,172,603,35,4,889,236,507,43,8,674,0.2,0.01
56,1984,1128,14,1659,311,59,125,610,26,5,936,186,518,33,9,723,0.16,0.01
57,1986,1142,18,1734,234,43,93,614,21,5,969,141,528,22,13,765,0.12,0.01
58,1986,1149,20,1792,174,31,67,617,16,6,994,107,532,15,14,798,0.09,0.01
59,1987,1153,21,1835,131,22,46,617,10,7,1014,85,536,12,14,821,0.07,0.01
60,1988,1157,21,1880,87,14,34,619,8,7,1027,53,538,6,14,853,0.04,0.01
61,1988,1159,23,1896,69,10,29,619,6,7,1032,40,540,4,16,864,0.03,0.01
62,1988,1159,23,1910,55,9,24,619,3,7,1037,31,540,6,16,873,0.03,0.01
63,1989,1163,23,1929,37,6,17,619,1,7,1045,20,544,5,16,884,0.02,0.01
64,1989,1165,24,1942,23,4,12,621,0,7,1051,11,544,4,17,891,0.01,0.01
65,1989,1165,24,1950,15,3,7,621,0,7,1056,8,544,3,17,894,0.01,0.01
66,1989,1166,24,1952,13,2,7,622,0,7,1056,6,544,2,17,896,0.01,0.01
67,1989,1166,24,1954,11,1,6,622,0,7,1057,5,544,1,17,897,0.01,0.01
68,1989,1166,24,1955,10,1,6,622,0,7,1057,4,544,1,17,898,0.01,0.01
69,1989,1166,25,1958,6,0,6,622,0,7,1057,0,544,0,18,901,0.0,0.01
70,1989,1166,25,1959,5,0,5,622,0,7,1058,0,544,0,18,901,0.0,0.01
71,1989,1166,25,1963,1,0,1,622,0,7,1062,0,544,0,18,901,0.0,0.01
72,1989,1166,25,1963,1,0,1,622,0,7,1062,0,544,0,18,901,0.0,0.01
73,1989,1166,25,1963,1,0,1,622,0,7,1062,0,544,0,18,901,0.0,0.01
74,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
75,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
76,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
77,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
78,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
79,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
80,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
81,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
82,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
83,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
84,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
85,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
86,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
87,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
88,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
89,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
90,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
91,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
92,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
93,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
94,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
95,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
96,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
97,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
98,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
99,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
100,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
101,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
102,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
103,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
104,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
105,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
106,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
107,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
108,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
109,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
110,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
111,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
112,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
113,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
114,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
115,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
116,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
117,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
118,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
119,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
120,1989,1166,25,1964,0,0,0,622,0,7,1063,0,544,0,18,901,0.0,0.01
