Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
3,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
4,2,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0.00067,0.0
5,7,1,0,0,7,1,7,1,1,0,0,0,0,0,0,0,0.00233,0.0
6,10,1,0,0,10,1,10,1,1,0,0,0,0,0,0,0,0.00333,0.0
7,15,1,0,0,15,1,15,1,1,0,0,0,0,0,0,0,0.005,0.0
8,19,2,0,0,19,1,17,2,1,0,0,2,0,0,0,0,0.00633,0.0
9,29,2,0,0,29,1,27,2,1,0,0,2,0,0,0,0,0.00967,0.0
10,40,4,0,0,40,2,35,4,2,0,0,5,0,0,0,0,0.01333,0.0
11,57,7,0,0,57,2,45,7,2,0,0,12,0,0,0,0,0.019,0.0
12,76,10,0,2,74,4,60,9,3,0,2,14,1,1,0,0,0.02467,0.0
13,78,13,0,3,75,4,61,11,3,0,3,14,2,1,0,0,0.025,0.0
14,85,20,0,3,82,6,67,17,5,0,3,15,3,1,0,0,0.02733,0.0
15,95,24,0,5,90,8,72,18,7,0,5,18,6,1,0,0,0.03,0.0
16,110,33,0,11,99,9,80,25,8,0,8,19,8,1,0,3,0.033,0.0
17,125,40,0,19,106,10,84,31,10,0,15,22,9,0,0,4,0.03533,0.0
18,132,48,0,24,108,11,80,39,10,0,20,28,9,1,0,4,0.036,0.0
19,149,51,1,35,113,10,81,42,9,1,29,32,9,1,0,6,0.03767,0.00671
20,155,56,1,47,107,8,77,46,7,1,39,30,10,1,0,8,0.03567,0.00645
21,166,62,1,54,111,10,80,51,7,1,44,31,11,3,0,10,0.037,0.00602
22,178,73,2,58,118,10,86,56,6,2,47,32,17,4,0,11,0.03933,0.01124
23,193,78,3,62,128,10,92,58,7,3,50,36,20,3,0,12,0.04267,0.01554
24,215,82,4,73,138,9,98,61,6,4,59,40,21,3,0,14,0.046,0.0186
25,236,93,4,81,151,10,103,71,7,4,65,48,22,3,0,16,0.05033,0.01695
26,255,100,4,92,159,10,110,76,8,4,71,49,24,2,0,21,0.053,0.01569
27,328,114,4,105,219,7,157,85,7,4,81,62,29,0,0,24,0.073,0.0122
28,384,126,4,121,259,10,168,95,10,4,93,91,31,0,0,28,0.08633,0.01042
29,474,139,4,125,345,14,225,103,13,4,95,120,36,1,0,30,0.115,0.00844
30,564,149,4,138,422,18,274,109,16,4,106,148,40,2,0,32,0.14067,0.00709
31,680,174,4,147,529,30,345,128,24,4,112,184,46,6,0,35,0.17633,0.00588
32,819,213,4,165,650,38,404,150,30,4,127,246,63,8,0,38,0.21667,0.00488
33,990,258,4,181,805,43,483,175,32,4,137,322,83,11,0,44,0.26833,0.00404
34,1165,301,4,212,949,51,554,195,36,4,157,395,106,15,0,55,0.31633,0.00343
35,1364,354,4,238,1122,64,627,223,40,4,174,495,131,24,0,64,0.374,0.00293
36,1577,422,4,275,1298,74,728,264,44,4,192,570,158,30,0,83,0.43267,0.00254
37,1790,503,4,321,1465,104,795,310,55,4,220,670,193,49,0,101,0.48833,0.00223
38,1988,603,4,377,1607,118,845,354,61,4,251,762,249,57,0,126,0.53567,0.00201
39,2170,680,4,463,1703,133,878,394,72,4,296,825,286,61,0,167,0.56767,0.00184
40,2367,763,4,534,1829,166,912,435,85,4,336,917,328,81,0,198,0.60967,0.00169
41,2536,885,6,644,1886,188,913,495,92,5,398,973,390,96,1,246,0.62867,0.00237
42,2669,1012,8,754,1907,215,894,555,106,6,460,1013,457,109,2,294,0.63567,0.003
43,2751,1128,9,906,1836,223,861,619,111,6,532,975,509,112,3,374,0.612,0.00327
44,2821,1246,10,1063,1748,223,808,666,114,7,601,940,580,109,3,462,0.58267,0.00354
45,2870,1343,11,1219,1640,227,748,701,119,7,680,892,642,108,4,539,0.54667,0.00383
46,2904,1439,13,1384,1507,216,651,741,109,8,774,856,698,107,5,610,0.50233,0.00448
47,2935,1523,16,1569,1350,200,576,770,106,10,859,774,753,94,6,710,0.45,0.00545
48,2954,1584,16,1758,1180,184,498,798,94,10,946,682,786,90,6,812,0.39333,0.00542
49,2967,1646,16,1939,1012,164,412,824,79,10,1031,600,822,85,6,908,0.33733,0.00539
50,2974,1692,17,2114,843,141,334,847,63,10,1111,509,845,78,7,1003,0.281,0.00572
51,2978,1726,18,2250,710,125,270,857,48,10,1179,440,869,77,8,1071,0.23667,0.00604
52,2982,1752,22,2382,578,110,218,860,40,12,1232,360,892,70,10,1150,0.19267,0.00738
53,2984,1781,23,2493,468,89,171,875,28,12,1279,297,906,61,11,1214,0.156,0.00771
54,2987,1796,24,2605,358,78,134,882,20,13,1320,224,914,58,11,1285,0.11933,0.00803
55,2988,1808,24,2680,284,59,107,886,18,13,1349,177,922,41,11,1331,0.09467,0.00803
56,2989,1816,27,2755,207,41,80,888,12,14,1378,127,928,29,13,1377,0.069,0.00903
57,2989,1821,30,2812,147,34,52,891,8,15,1405,95,930,26,15,1407,0.049,0.01004
58,2990,1824,36,2844,110,24,35,892,5,15,1422,75,932,19,21,1422,0.03667,0.01204
59,2990,1829,37,2876,77,19,24,892,4,15,1434,53,937,15,22,1442,0.02567,0.01237
60,2990,1831,38,2894,58,15,16,892,3,16,1440,42,939,12,22,1454,0.01933,0.01271
61,2990,1833,39,2910,41,11,10,892,1,16,1445,31,941,10,23,1465,0.01367,0.01304
62,2990,1835,41,2919,30,7,7,893,1,16,1448,23,942,6,25,1471,0.01,0.01371
63,2990,1836,43,2927,20,5,6,893,1,16,1449,14,943,4,27,1478,0.00667,0.01438
64,2990,1836,43,2934,13,5,4,893,1,16,1451,9,943,4,27,1483,0.00433,0.01438
65,2990,1836,43,2940,7,2,2,893,1,16,1453,5,943,1,27,1487,0.00233,0.01438
66,2990,1836,43,2943,4,1,2,893,1,16,1453,2,943,0,27,1490,0.00133,0.01438
67,2990,1836,43,2946,1,0,0,893,0,16,1455,1,943,0,27,1491,0.00033,0.01438
68,2990,1836,43,2946,1,0,0,893,0,16,1455,1,943,0,27,1491,0.00033,0.01438
69,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
70,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
71,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
72,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
73,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
74,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
75,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
76,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
77,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
78,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
79,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
80,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
81,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
82,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
83,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
84,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
85,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
86,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
87,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
88,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
89,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
90,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
91,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
92,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
93,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
94,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
95,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
96,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
97,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
98,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
99,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
100,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
101,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
102,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
103,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
104,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
105,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
106,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
107,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
108,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
109,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
110,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
111,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
112,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
113,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
114,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
115,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
116,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
117,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
118,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
119,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
120,2990,1836,43,2947,0,0,0,893,0,16,1455,0,943,0,27,1492,0.0,0.01438
