Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
3,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.00033,0.0
4,2,1,0,0,2,1,2,1,1,0,0,0,0,0,0,0,0.00067,0.0
5,3,1,0,0,3,1,3,1,1,0,0,0,0,0,0,0,0.001,0.0
6,5,1,0,0,5,1,5,1,1,0,0,0,0,0,0,0,0.00167,0.0
7,6,1,0,0,6,1,6,1,1,0,0,0,0,0,0,0,0.002,0.0
8,9,2,0,0,9,1,9,2,1,0,0,0,0,0,0,0,0.003,0.0
9,13,2,0,0,13,1,13,2,1,0,0,0,0,0,0,0,0.00433,0.0
10,16,3,0,1,15,1,15,3,1,0,1,0,0,0,0,0,0.005,0.0
11,22,6,0,1,21,1,21,6,1,0,1,0,0,0,0,0,0.007,0.0
12,33,9,0,1,32,1,32,9,1,0,1,0,0,0,0,0,0.01067,0.0
13,47,12,0,2,45,0,45,12,0,0,2,0,0,0,0,0,0.015,0.0
14,52,12,0,2,50,1,49,12,1,0,2,1,0,0,0,0,0.01667,0.0
15,59,13,0,2,57,2,51,13,2,0,2,6,0,0,0,0,0.019,0.0
16,64,16,1,3,60,2,53,16,2,1,3,7,0,0,0,0,0.02,0.01562
17,70,21,1,4,65,8,57,21,8,1,4,8,0,0,0,0,0.02167,0.01429
18,83,28,1,7,75,10,67,28,10,1,6,8,0,0,0,1,0.025,0.01205
19,99,31,1,12,86,13,77,31,12,1,10,9,0,1,0,2,0.02867,0.0101
20,116,36,1,19,96,12,86,35,11,1,16,10,1,1,0,3,0.032,0.00862
21,122,41,2,21,99,13,88,40,12,2,17,11,1,1,0,4,0.033,0.01639
22,136,46,4,29,103,11,90,44,8,4,25,13,2,3,0,4,0.03433,0.02941
23,153,53,4,35,114,10,98,48,7,4,31,16,5,3,0,4,0.038,0.02614
24,174,57,5,39,130,9,109,51,7,4,35,21,6,2,1,4,0.04333,0.02874
25,200,63,5,43,152,11,130,56,9,4,38,22,7,2,1,5,0.05067,0.025
26,219,72,5,55,159,12,135,64,10,4,49,24,8,2,1,6,0.053,0.02283
27,244,81,5,62,177,14,145,72,11,4,55,32,9,3,1,7,0.059,0.02049
28,278,90,5,70,203,18,166,79,15,4,59,37,11,3,1,11,0.06767,0.01799
29,306,105,5,79,222,24,181,88,21,4,67,41,17,3,1,12,0.074,0.01634
30,341,116,6,90,245,30,198,97,25,5,77,47,19,5,1,13,0.08167,0.0176
31,381,138,6,107,268,34,217,117,26,5,92,51,21,8,1,15,0.08933,0.01575
32,423,155,6,124,293,29,231,132,22,5,108,62,23,7,1,16,0.09767,0.01418
33,462,171,8,140,314,31,247,144,24,5,120,67,27,7,3,20,0.10467,0.01732
34,500,184,8,160,332,34,258,156,24,5,136,74,28,10,3,24,0.11067,0.016
35,540,197,9,180,351,35,270,162,26,6,147,81,35,9,3,33,0.117,0.01667
36,592,215,9,206,377,39,287,176,27,6,168,90,39,12,3,38,0.12567,0.0152
37,649,238,9,227,413,43,304,194,32,6,185,109,44,11,3,42,0.13767,0.01387
38,705,263,9,249,447,43,326,213,31,6,202,121,50,12,3,47,0.149,0.01277
39,765,295,9,274,482,43,343,229,31,6,223,139,66,12,3,51,0.16067,0.01176
40,815,319,9,305,501,45,344,249,32,6,248,157,70,13,3,57,0.167,0.01104
41,872,345,10,343,519,39,355,266,29,6,278,164,79,10,4,65,0.173,0.01147
42,1036,371,11,384,641,41,417,283,30,7,309,224,88,11,4,75,0.21367,0.01062
43,1189,412,11,432,746,44,476,309,31,7,343,270,103,13,4,89,0.24867,0.00925
44,1358,455,11,472,875,55,544,338,36,7,371,331,117,19,4,101,0.29167,0.0081
45,1508,507,12,511,985,69,594,371,46,8,395,391,136,23,4,116,0.32833,0.00796
46,1697,572,12,562,1123,88,647,412,55,8,428,476,160,33,4,134,0.37433,0.00707
47,1874,633,12,613,1249,110,693,448,70,8,459,556,185,40,4,154,0.41633,0.0064
48,2052,717,12,677,1363,122,728,491,77,8,501,635,226,45,4,176,0.45433,0.00585
49,2222,801,12,748,1462,128,744,538,76,8,540,718,263,52,4,208,0.48733,0.0054
50,2381,895,13,823,1545,138,748,588,76,9,582,797,307,62,4,241,0.515,0.00546
51,2538,998,15,912,1611,163,735,633,88,11,635,876,365,75,4,277,0.537,0.00591
52,2643,1087,18,1011,1614,175,706,677,95,13,694,908,410,80,5,317,0.538,0.00681
53,2726,1195,18,1129,1579,176,667,726,98,13,764,912,469,78,5,365,0.52633,0.0066
54,2798,1263,20,1250,1528,183,619,749,88,15,830,909,514,95,5,420,0.50933,0.00715
55,2850,1352,21,1394,1435,186,564,780,81,16,904,871,572,105,5,490,0.47833,0.00737
56,2884,1453,21,1539,1324,183,508,820,72,16,969,816,633,111,5,570,0.44133,0.00728
57,2909,1525,21,1696,1192,176,453,842,70,16,1024,739,683,106,5,672,0.39733,0.00722
58,2928,1581,22,1856,1050,168,391,857,65,17,1095,659,724,103,5,761,0.35,0.00751
59,2944,1625,23,1993,928,163,341,873,63,18,1149,587,752,100,5,844,0.30933,0.00781
60,2953,1664,26,2117,810,150,286,892,51,19,1206,524,772,99,7,911,0.27,0.0088
61,2955,1696,28,2257,670,121,235,899,37,20,1257,435,797,84,8,1000,0.22333,0.00948
62,2964,1719,29,2391,544,109,189,907,34,20,1307,355,812,75,9,1084,0.18133,0.00978
63,2970,1745,31,2499,440,87,147,920,27,21,1351,293,825,60,10,1148,0.14667,0.01044
64,2972,1762,31,2590,351,69,131,927,25,21,1370,220,835,44,10,1220,0.117,0.01043
65,2973,1774,36,2667,270,50,101,931,17,23,1399,169,843,33,13,1268,0.09,0.01211
66,2975,1780,39,2743,193,35,76,935,12,24,1423,117,845,23,15,1320,0.06433,0.01311
67,2975,1791,43,2793,139,28,54,939,10,25,1444,85,852,18,18,1349,0.04633,0.01445
68,2975,1797,44,2825,106,24,41,940,10,25,1456,65,857,14,19,1369,0.03533,0.01479
69,2975,1798,48,2850,77,15,29,941,5,26,1467,48,857,10,22,1383,0.02567,0.01613
70,2975,1798,48,2868,59,13,18,941,4,26,1479,41,857,9,22,1389,0.01967,0.01613
71,2975,1800,48,2884,43,10,13,943,3,26,1483,30,857,7,22,1401,0.01433,0.01613
72,2977,1801,48,2895,34,7,13,943,3,26,1485,21,858,4,22,1410,0.01133,0.01612
73,2977,1801,48,2905,24,4,8,943,1,26,1490,16,858,3,22,1415,0.008,0.01612
74,2977,1801,49,2914,14,3,5,943,1,26,1492,9,858,2,23,1422,0.00467,0.01646
75,2978,1802,50,2919,9,2,5,943,2,26,1493,4,859,0,24,1426,0.003,0.01679
76,2979,1803,50,2922,7,1,5,944,1,26,1495,2,859,0,24,1427,0.00233,0.01678
77,2979,1803,50,2924,5,1,4,944,1,26,1496,1,859,0,24,1428,0.00167,0.01678
78,2979,1803,50,2924,5,1,4,944,1,26,1496,1,859,0,24,1428,0.00167,0.01678
79,2979,1803,50,2925,4,1,3,944,1,26,1497,1,859,0,24,1428,0.00133,0.01678
80,2979,1803,50,2925,4,1,3,944,1,26,1497,1,859,0,24,1428,0.00133,0.01678
81,2979,1803,50,2925,4,2,3,944,1,26,1497,1,859,1,24,1428,0.00133,0.01678
82,2979,1803,50,2926,3,1,2,944,0,26,1498,1,859,1,24,1428,0.001,0.01678
83,2979,1803,50,2926,3,1,2,944,0,26,1498,1,859,1,24,1428,0.001,0.01678
84,2980,1803,50,2926,4,1,2,944,0,26,1498,2,859,1,24,1428,0.00133,0.01678
85,2980,1803,50,2927,3,0,2,944,0,26,1498,1,859,0,24,1429,0.001,0.01678
86,2980,1804,50,2928,2,0,1,945,0,26,1499,1,859,0,24,1429,0.00067,0.01678
87,2980,1804,50,2928,2,0,1,945,0,26,1499,1,859,0,24,1429,0.00067,0.01678
88,2980,1804,50,2929,1,0,0,945,0,26,1500,1,859,0,24,1429,0.00033,0.01678
89,2980,1804,50,2929,1,0,0,945,0,26,1500,1,859,0,24,1429,0.00033,0.01678
90,2980,1804,50,2929,1,0,0,945,0,26,1500,1,859,0,24,1429,0.00033,0.01678
91,2980,1804,50,2929,1,0,0,945,0,26,1500,1,859,0,24,1429,0.00033,0.01678
92,2980,1804,50,2929,1,0,0,945,0,26,1500,1,859,0,24,1429,0.00033,0.01678
93,2980,1804,50,2929,1,0,0,945,0,26,1500,1,859,0,24,1429,0.00033,0.01678
94,2980,1804,50,2929,1,0,0,945,0,26,1500,1,859,0,24,1429,0.00033,0.01678
95,2980,1804,50,2929,1,0,0,945,0,26,1500,1,859,0,24,1429,0.00033,0.01678
96,2980,1805,50,2929,1,0,0,945,0,26,1500,1,860,0,24,1429,0.00033,0.01678
97,2980,1805,50,2929,1,0,0,945,0,26,1500,1,860,0,24,1429,0.00033,0.01678
98,2980,1805,50,2930,0,0,0,945,0,26,1500,0,860,0,24,1430,0.0,0.01678
99,2980,1805,50,2930,0,0,0,945,0,26,1500,0,860,0,24,1430,0.0,0.01678
100,2980,1805,50,2930,0,0,0,945,0,26,1500,0,860,0,24,1430,0.0,0.01678
101,2980,1805,50,2930,0,0,0,945,0,26,1500,0,860,0,24,1430,0.0,0.01678
102,2980,1805,50,2930,0,0,0,945,0,26,1500,0,860,0,24,1430,0.0,0.01678
103,2980,1805,50,2930,0,0,0,945,0,26,1500,0,860,0,24,1430,0.0,0.01678
104,2980,1805,50,2930,0,0,0,945,0,26,1500,0,860,0,24,1430,0.0,0.01678
105,2980,1805,50,2930,0,0,0,945,0,26,1500,0,860,0,24,1430,0.0,0.01678
106,2980,1805,50,2930,0,0,0,945,0,26,1500,0,860,0,24,1430,0.0,0.01678
107,2980,1805,50,2930,0,0,0,945,0,26,1500,0,860,0,24,1430,0.0,0.01678
108,2980,1805,50,2930,0,0,0,945,0,26,1500,0,860,0,24,1430,0.0,0.01678
109,2980,1805,50,2930,0,0,0,945,0,26,1500,0,860,0,24,1430,0.0,0.01678
110,2980,1805,50,2930,0,0,0,945,0,26,1500,0,860,0,24,1430,0.0,0.01678
111,2980,1805,50,2930,0,0,0,945,0,26,1500,0,860,0,24,1430,0.0,0.01678
112,2980,1805,50,2930,0,0,0,945,0,26,1500,0,860,0,24,1430,0.0,0.01678
113,2980,1805,50,2930,0,0,0,945,0,26,1500,0,860,0,24,1430,0.0,0.01678
114,2980,1805,50,2930,0,0,0,945,0,26,1500,0,860,0,24,1430,0.0,0.01678
115,2980,1805,50,2930,0,0,0,945,0,26,1500,0,860,0,24,1430,0.0,0.01678
116,2980,1805,50,2930,0,0,0,945,0,26,1500,0,860,0,24,1430,0.0,0.01678
117,2980,1805,50,2930,0,0,0,945,0,26,1500,0,860,0,24,1430,0.0,0.01678
118,2980,1805,50,2930,0,0,0,945,0,26,1500,0,860,0,24,1430,0.0,0.01678
119,2980,1805,50,2930,0,0,0,945,0,26,1500,0,860,0,24,1430,0.0,0.01678
120,2980,1805,50,2930,0,0,0,945,0,26,1500,0,860,0,24,1430,0.0,0.01678
