Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
3,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.001,0.0
4,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0.00167,0.0
5,6,0,0,0,6,1,6,0,1,0,0,0,0,0,0,0,0.002,0.0
6,10,1,0,0,10,2,10,1,2,0,0,0,0,0,0,0,0.00333,0.0
7,14,3,0,0,14,2,14,3,2,0,0,0,0,0,0,0,0.00467,0.0
8,19,3,0,0,19,3,19,3,3,0,0,0,0,0,0,0,0.00633,0.0
9,27,4,0,0,27,3,27,4,3,0,0,0,0,0,0,0,0.009,0.0
10,44,5,0,1,43,3,41,5,3,0,1,2,0,0,0,0,0.01433,0.0
11,57,7,0,2,55,3,52,7,3,0,2,3,0,0,0,0,0.01833,0.0
12,81,10,0,3,78,3,74,10,3,0,3,4,0,0,0,0,0.026,0.0
13,86,11,0,6,80,4,75,11,4,0,6,5,0,0,0,0,0.02667,0.0
14,95,14,0,8,87,4,82,13,4,0,7,5,1,0,0,1,0.029,0.0
15,105,20,0,13,92,5,87,18,5,0,11,5,2,0,0,2,0.03067,0.0
16,112,24,2,15,95,9,90,22,8,2,13,5,2,1,0,2,0.03167,0.01786
17,130,32,2,19,109,14,102,29,13,2,17,7,3,1,0,2,0.03633,0.01538
18,150,38,2,25,123,15,113,35,14,2,23,10,3,1,0,2,0.041,0.01333
19,163,48,2,31,130,16,119,43,15,2,28,11,5,1,0,3,0.04333,0.01227
20,217,55,2,40,175,20,158,50,19,2,37,17,5,1,0,3,0.05833,0.00922
21,275,69,3,47,225,19,202,64,18,2,44,23,5,1,1,3,0.075,0.01091
22,375,81,3,54,318,23,283,74,21,2,49,35,7,2,1,5,0.106,0.008
23,479,100,3,65,411,25,361,92,22,2,58,50,8,3,1,7,0.137,0.00626
24,596,122,3,74,519,30,442,113,26,2,67,77,9,4,1,7,0.173,0.00503
25,755,148,3,90,662,33,540,132,29,2,82,122,16,4,1,8,0.22067,0.00397
26,915,180,3,113,799,36,644,158,32,2,101,155,22,4,1,12,0.26633,0.00328
27,1044,241,3,133,908,50,731,206,45,2,115,177,35,5,1,18,0.30267,0.00287
28,1194,306,4,167,1023,63,793,255,53,3,140,230,51,10,1,27,0.341,0.00335
29,1358,356,6,199,1153,86,862,295,65,5,164,291,61,21,1,35,0.38433,0.00442
30,1565,425,6,238,1321,106,929,336,78,5,192,392,89,28,1,46,0.44033,0.00383
31,1771,509,10,305,1456,115,965,396,85,7,246,491,113,30,3,59,0.48533,0.00565
32,1963,598,11,379,1573,137,985,453,104,8,302,588,145,33,3,77,0.52433,0.0056
33,2156,693,12,470,1674,165,977,519,120,9,368,697,174,45,3,102,0.558,0.00557
34,2299,809,13,549,1737,194,955,583,130,10,427,782,226,64,3,122,0.579,0.00565
35,2457,927,14,651,1792,207,915,641,132,11,495,877,286,75,3,156,0.59733,0.0057
36,2604,1033,17,796,1791,207,855,682,123,13,600,936,351,84,4,196,0.597,0.00653
37,2698,1123,19,944,1735,211,789,723,112,13,704,946,400,99,6,240,0.57833,0.00704
38,2769,1229,20,1092,1657,207,707,769,99,14,801,950,460,108,6,291,0.55233,0.00722
39,2835,1330,23,1248,1564,207,641,815,92,16,890,923,515,115,7,358,0.52133,0.00811
40,2880,1409,25,1398,1457,197,577,848,85,17,968,880,561,112,8,430,0.48567,0.00868
41,2919,1480,25,1574,1320,171,492,875,70,17,1054,828,605,101,8,520,0.44,0.00856
42,2927,1542,25,1723,1179,162,440,894,63,17,1119,739,648,99,8,604,0.393,0.00854
43,2942,1597,26,1896,1020,140,377,913,54,17,1198,643,684,86,9,698,0.34,0.00884
44,2948,1639,28,2060,860,126,309,926,45,18,1263,551,713,81,10,797,0.28667,0.0095
45,2959,1667,29,2196,734,104,240,936,30,18,1331,494,731,74,11,865,0.24467,0.0098
46,2965,1689,30,2341,594,84,186,941,21,18,1385,408,748,63,12,956,0.198,0.01012
47,2970,1717,30,2454,486,73,150,945,19,18,1426,336,772,54,12,1028,0.162,0.0101
48,2973,1735,32,2558,383,58,118,951,15,18,1460,265,784,43,14,1098,0.12767,0.01076
49,2974,1754,32,2646,296,46,99,956,12,18,1481,197,798,34,14,1165,0.09867,0.01076
50,2976,1762,32,2728,216,31,75,957,8,18,1509,141,805,23,14,1219,0.072,0.01075
51,2977,1772,33,2787,157,22,55,961,5,19,1527,102,811,17,14,1260,0.05233,0.01108
52,2978,1777,33,2819,126,16,53,962,4,19,1530,73,815,12,14,1289,0.042,0.01108
53,2979,1781,33,2845,101,13,42,964,4,19,1541,59,817,9,14,1304,0.03367,0.01108
54,2980,1784,35,2871,74,9,31,964,5,19,1553,43,820,4,16,1318,0.02467,0.01174
55,2980,1786,35,2887,58,8,25,965,4,19,1559,33,821,4,16,1328,0.01933,0.01174
56,2980,1787,35,2904,41,8,19,965,4,19,1565,22,822,4,16,1339,0.01367,0.01174
57,2980,1789,37,2918,25,6,12,967,3,20,1571,13,822,3,17,1347,0.00833,0.01242
58,2980,1792,37,2924,19,3,10,970,2,20,1573,9,822,1,17,1351,0.00633,0.01242
59,2980,1794,37,2930,13,2,8,971,2,20,1575,5,823,0,17,1355,0.00433,0.01242
60,2980,1794,37,2934,9,3,6,971,2,20,1577,3,823,1,17,1357,0.003,0.01242
61,2980,1794,38,2936,6,1,3,971,0,21,1579,3,823,1,17,1357,0.002,0.01275
62,2980,1794,38,2938,4,1,1,971,0,21,1581,3,823,1,17,1357,0.00133,0.01275
63,2980,1794,38,2939,3,1,0,971,0,21,1582,3,823,1,17,1357,0.001,0.01275
64,2980,1794,38,2939,3,1,0,971,0,21,1582,3,823,1,17,1357,0.001,0.01275
65,2980,1794,38,2940,2,1,0,971,0,21,1582,2,823,1,17,1358,0.00067,0.01275
66,2980,1795,38,2940,2,1,0,971,0,21,1582,2,824,1,17,1358,0.00067,0.01275
67,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
68,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
69,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
70,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
71,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
72,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
73,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
74,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
75,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
76,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
77,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
78,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
79,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
80,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
81,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
82,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
83,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
84,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
85,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
86,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
87,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
88,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
89,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
90,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
91,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
92,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
93,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
94,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
95,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
96,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
97,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
98,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
99,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
100,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
101,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
102,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
103,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
104,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
105,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
106,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
107,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
108,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
109,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
110,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
111,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
112,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
113,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
114,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
115,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
116,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
117,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
118,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
119,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
120,2980,1795,38,2942,0,0,0,971,0,21,1582,0,824,0,17,1360,0.0,0.01275
