Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.00033,0.0
2,2,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0.00067,0.0
3,3,1,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0.001,0.0
4,4,1,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0.00133,0.0
5,5,1,0,0,5,0,5,1,0,0,0,0,0,0,0,0,0.00167,0.0
6,5,1,0,0,5,0,5,1,0,0,0,0,0,0,0,0,0.00167,0.0
7,7,2,0,0,7,0,7,2,0,0,0,0,0,0,0,0,0.00233,0.0
8,7,2,0,0,7,0,7,2,0,0,0,0,0,0,0,0,0.00233,0.0
9,9,2,0,0,9,0,9,2,0,0,0,0,0,0,0,0,0.003,0.0
10,10,3,0,0,10,0,10,3,0,0,0,0,0,0,0,0,0.00333,0.0
11,11,3,0,1,10,0,10,3,0,0,1,0,0,0,0,0,0.00333,0.0
12,15,3,0,1,14,0,14,3,0,0,1,0,0,0,0,0,0.00467,0.0
13,19,3,0,3,16,0,16,3,0,0,3,0,0,0,0,0,0.00533,0.0
14,24,3,0,3,21,0,18,3,0,0,3,3,0,0,0,0,0.007,0.0
15,30,3,0,4,26,0,21,3,0,0,4,5,0,0,0,0,0.00867,0.0
16,36,4,0,5,31,0,24,3,0,0,5,7,1,0,0,0,0.01033,0.0
17,39,8,0,5,34,1,27,6,1,0,5,7,2,0,0,0,0.01133,0.0
18,51,9,0,6,45,1,35,7,1,0,6,10,2,0,0,0,0.015,0.0
19,74,9,0,8,66,2,52,7,2,0,7,14,2,0,0,1,0.022,0.0
20,101,16,0,10,91,5,69,13,5,0,9,22,3,0,0,1,0.03033,0.0
21,129,23,0,12,117,9,85,19,9,0,10,32,4,0,0,2,0.039,0.0
22,165,37,0,13,152,10,115,30,10,0,10,37,7,0,0,3,0.05067,0.0
23,221,49,1,19,201,10,155,39,10,1,15,46,10,0,0,4,0.067,0.00452
24,279,59,1,24,254,11,198,44,11,1,19,56,15,0,0,5,0.08467,0.00358
25,345,66,1,30,314,10,243,50,9,1,25,71,16,1,0,5,0.10467,0.0029
26,447,77,1,43,403,12,312,58,10,1,34,91,19,2,0,9,0.13433,0.00224
27,492,106,2,51,439,15,336,80,11,2,40,103,26,4,0,11,0.14633,0.00407
28,541,132,2,61,478,26,369,103,19,2,45,109,29,7,0,16,0.15933,0.0037
29,601,158,2,85,514,36,402,119,26,2,57,112,39,10,0,28,0.17133,0.00333
30,658,191,2,111,545,42,419,147,32,2,77,126,44,10,0,34,0.18167,0.00304
31,706,223,3,138,565,48,427,171,37,3,99,138,52,11,0,39,0.18833,0.00425
32,761,269,3,161,597,58,443,208,45,3,114,154,61,13,0,47,0.199,0.00394
33,821,300,3,204,614,72,455,231,57,3,145,159,69,15,0,59,0.20467,0.00365
34,878,339,3,252,623,82,456,259,64,3,180,167,80,18,0,72,0.20767,0.00342
35,937,382,4,305,628,77,462,291,61,4,219,166,91,16,0,86,0.20933,0.00427
36,1009,422,4,359,646,74,476,320,58,4,258,170,102,16,0,101,0.21533,0.00396
37,1060,456,4,425,631,76,460,345,61,4,311,171,111,15,0,114,0.21033,0.00377
38,1103,488,5,487,611,66,443,366,53,5,353,168,122,13,0,134,0.20367,0.00453
39,1147,512,5,547,595,68,430,384,53,5,394,165,128,15,0,153,0.19833,0.00436
40,1189,540,6,608,575,60,414,406,46,6,435,161,134,14,0,173,0.19167,0.00505
41,1234,569,7,650,577,65,405,426,50,6,468,172,143,15,1,182,0.19233,0.00567
42,1282,607,8,697,577,64,400,453,51,7,502,177,154,13,1,195,0.19233,0.00624
43,1325,625,9,760,556,50,374,466,36,8,554,182,159,14,1,206,0.18533,0.00679
44,1360,655,9,816,535,54,352,480,36,8,597,183,175,18,1,219,0.17833,0.00662
45,1403,688,9,867,527,49,333,498,35,8,631,194,190,14,1,236,0.17567,0.00641
46,1439,715,9,917,513,46,317,514,32,8,665,196,201,14,1,252,0.171,0.00625
47,1473,743,9,970,494,45,287,532,32,8,705,207,211,13,1,265,0.16467,0.00611
48,1513,770,11,1023,479,39,277,545,29,9,741,202,225,10,2,282,0.15967,0.00727
49,1541,788,11,1080,450,45,259,555,28,9,778,191,233,17,2,302,0.15,0.00714
50,1579,813,11,1120,448,49,260,568,29,9,802,188,245,20,2,318,0.14933,0.00697
51,1616,839,11,1177,428,59,251,584,36,9,834,177,255,23,2,343,0.14267,0.00681
52,1645,876,13,1210,422,59,243,609,36,11,854,179,267,23,2,356,0.14067,0.0079
53,1679,899,14,1252,413,58,228,629,37,12,881,185,270,21,2,371,0.13767,0.00834
54,1703,917,14,1292,397,53,222,638,35,12,901,175,279,18,2,391,0.13233,0.00822
55,1800,944,17,1340,443,41,237,659,29,15,926,206,285,12,2,414,0.14767,0.00944
56,1886,964,18,1374,494,43,249,669,28,16,946,245,295,15,2,428,0.16467,0.00954
57,1973,993,19,1412,542,40,260,684,25,17,968,282,309,15,2,444,0.18067,0.00963
58,2045,1032,19,1447,579,39,271,707,26,17,983,308,325,13,2,464,0.193,0.00929
59,2114,1060,19,1482,613,49,276,715,30,17,1005,337,345,19,2,477,0.20433,0.00899
60,2189,1101,20,1519,650,55,290,732,30,17,1030,360,369,25,3,489,0.21667,0.00914
61,2274,1139,20,1557,697,73,295,747,36,17,1050,402,392,37,3,507,0.23233,0.0088
62,2358,1179,21,1593,744,84,305,765,42,17,1066,439,414,42,4,527,0.248,0.00891
63,2424,1231,21,1643,760,88,305,786,42,17,1090,455,445,46,4,553,0.25333,0.00866
64,2497,1269,22,1694,781,87,308,799,40,18,1117,473,470,47,4,577,0.26033,0.00881
65,2568,1300,22,1746,800,93,316,812,41,18,1133,484,488,52,4,613,0.26667,0.00857
66,2618,1350,22,1801,795,90,317,835,38,18,1159,478,515,52,4,642,0.265,0.0084
67,2669,1388,22,1875,772,91,297,850,39,18,1196,475,538,52,4,679,0.25733,0.00824
68,2719,1427,22,1959,738,86,273,868,35,18,1240,465,559,51,4,719,0.246,0.00809
69,2760,1473,22,2034,704,77,265,888,33,18,1266,439,585,44,4,768,0.23467,0.00797
70,2786,1509,22,2114,650,79,256,901,35,18,1297,394,608,44,4,817,0.21667,0.0079
71,2809,1546,23,2182,604,80,241,912,34,18,1324,363,634,46,5,858,0.20133,0.00819
72,2835,1585,24,2245,566,77,223,925,33,18,1349,343,660,44,6,896,0.18867,0.00847
73,2853,1623,24,2321,508,76,202,945,35,18,1380,306,678,41,6,941,0.16933,0.00841
74,2867,1643,25,2389,453,68,187,953,32,19,1406,266,690,36,6,983,0.151,0.00872
75,2876,1664,29,2447,400,60,169,959,30,21,1427,231,705,30,8,1020,0.13333,0.01008
76,2884,1676,33,2505,346,53,147,964,27,22,1452,199,712,26,11,1053,0.11533,0.01144
77,2891,1693,33,2563,295,45,128,973,22,22,1475,167,720,23,11,1088,0.09833,0.01141
78,2896,1708,34,2610,252,39,114,982,17,22,1494,138,726,22,12,1116,0.084,0.01174
79,2899,1719,35,2650,214,30,96,986,10,22,1514,118,733,20,13,1136,0.07133,0.01207
80,2905,1727,37,2687,181,21,80,991,8,23,1531,101,736,13,14,1156,0.06033,0.01274
81,2908,1735,41,2728,139,14,64,994,7,24,1550,75,741,7,17,1178,0.04633,0.0141
82,2911,1739,41,2747,123,14,57,995,7,24,1557,66,744,7,17,1190,0.041,0.01408
83,2912,1744,41,2765,106,11,53,995,6,24,1564,53,749,5,17,1201,0.03533,0.01408
84,2912,1750,43,2784,85,8,44,999,5,26,1574,41,751,3,17,1210,0.02833,0.01477
85,2915,1755,44,2809,62,6,38,1003,5,26,1583,24,752,1,18,1226,0.02067,0.01509
86,2917,1756,45,2820,52,3,33,1004,3,26,1590,19,752,0,19,1230,0.01733,0.01543
87,2917,1756,45,2829,43,4,28,1004,3,26,1595,15,752,1,19,1234,0.01433,0.01543
88,2917,1757,45,2834,38,4,23,1004,3,26,1600,15,753,1,19,1234,0.01267,0.01543
89,2918,1757,45,2841,32,3,20,1004,2,26,1603,12,753,1,19,1238,0.01067,0.01542
90,2918,1759,46,2845,27,1,17,1006,0,27,1605,10,753,1,19,1240,0.009,0.01576
91,2920,1763,46,2853,21,1,13,1009,0,27,1610,8,754,1,19,1243,0.007,0.01575
92,2922,1765,46,2858,18,1,11,1011,0,27,1614,7,754,1,19,1244,0.006,0.01574
93,2923,1766,46,2863,14,1,7,1011,0,27,1618,7,755,1,19,1245,0.00467,0.01574
94,2923,1767,46,2865,12,0,7,1011,0,27,1618,5,756,0,19,1247,0.004,0.01574
95,2923,1767,46,2865,12,0,7,1011,0,27,1618,5,756,0,19,1247,0.004,0.01574
96,2924,1767,46,2868,10,0,5,1011,0,27,1620,5,756,0,19,1248,0.00333,0.01573
97,2924,1767,46,2869,9,0,4,1011,0,27,1621,5,756,0,19,1248,0.003,0.01573
98,2924,1767,46,2872,6,0,3,1011,0,27,1622,3,756,0,19,1250,0.002,0.01573
99,2924,1767,46,2872,6,0,3,1011,0,27,1622,3,756,0,19,1250,0.002,0.01573
100,2924,1767,46,2872,6,0,3,1011,0,27,1622,3,756,0,19,1250,0.002,0.01573
101,2924,1767,46,2872,6,0,3,1011,0,27,1622,3,756,0,19,1250,0.002,0.01573
102,2924,1767,46,2875,3,0,2,1011,0,27,1623,1,756,0,19,1252,0.001,0.01573
103,2924,1767,46,2876,2,0,1,1011,0,27,1624,1,756,0,19,1252,0.00067,0.01573
104,2924,1767,46,2877,1,0,0,1011,0,27,1625,1,756,0,19,1252,0.00033,0.01573
105,2924,1767,46,2877,1,0,0,1011,0,27,1625,1,756,0,19,1252,0.00033,0.01573
106,2924,1767,46,2877,1,0,0,1011,0,27,1625,1,756,0,19,1252,0.00033,0.01573
107,2924,1767,46,2877,1,0,0,1011,0,27,1625,1,756,0,19,1252,0.00033,0.01573
108,2924,1767,46,2877,1,0,0,1011,0,27,1625,1,756,0,19,1252,0.00033,0.01573
109,2924,1767,46,2877,1,0,0,1011,0,27,1625,1,756,0,19,1252,0.00033,0.01573
110,2924,1767,46,2878,0,0,0,1011,0,27,1625,0,756,0,19,1253,0.0,0.01573
111,2924,1767,46,2878,0,0,0,1011,0,27,1625,0,756,0,19,1253,0.0,0.01573
112,2924,1767,46,2878,0,0,0,1011,0,27,1625,0,756,0,19,1253,0.0,0.01573
113,2924,1767,46,2878,0,0,0,1011,0,27,1625,0,756,0,19,1253,0.0,0.01573
114,2924,1767,46,2878,0,0,0,1011,0,27,1625,0,756,0,19,1253,0.0,0.01573
115,2924,1767,46,2878,0,0,0,1011,0,27,1625,0,756,0,19,1253,0.0,0.01573
116,2924,1767,46,2878,0,0,0,1011,0,27,1625,0,756,0,19,1253,0.0,0.01573
117,2924,1767,46,2878,0,0,0,1011,0,27,1625,0,756,0,19,1253,0.0,0.01573
118,2924,1767,46,2878,0,0,0,1011,0,27,1625,0,756,0,19,1253,0.0,0.01573
119,2924,1767,46,2878,0,0,0,1011,0,27,1625,0,756,0,19,1253,0.0,0.01573
120,2924,1767,46,2878,0,0,0,1011,0,27,1625,0,756,0,19,1253,0.0,0.01573
